,SEQN,Money_spent_at_supermarket_grocery_store,Money_spent_on_food_at_other_stores,Money_spent_eating_out,Money_spent_carryout_delivered_foods
618,84350.0,400.0,0.0,150.0,0.0
619,84351.0,300.0,50.0,300.0,200.0
620,84352.0,400.0,200.0,100.0,60.0
621,84353.0,400.0,300.0,200.0,0.0
622,84354.0,200.0,50.0,100.0,0.0
623,84355.0,,0.0,0.0,
624,84356.0,500.0,50.0,150.0,40.0
625,84357.0,300.0,200.0,100.0,0.0
626,84358.0,400.0,100.0,0.0,25.0
627,84359.0,300.0,120.0,300.0,0.0
628,84360.0,428.0,0.0,300.0,0.0
629,84361.0,535.0,128.0,321.0,0.0
630,84362.0,450.0,200.0,100.0,13.0
631,84363.0,900.0,200.0,300.0,0.0
632,84364.0,428.0,214.0,20.0,20.0
633,84365.0,500.0,20.0,30.0,10.0
634,84366.0,,,,
635,84367.0,250.0,600.0,150.0,0.0
636,84368.0,0.0,500.0,,0.0
637,84369.0,,,,
638,84370.0,800.0,200.0,150.0,0.0
639,84371.0,500.0,80.0,60.0,0.0
640,84372.0,150.0,0.0,0.0,0.0
641,84373.0,350.0,90.0,50.0,140.0
642,84374.0,250.0,100.0,50.0,0.0
643,84375.0,200.0,0.0,0.0,0.0
644,84376.0,400.0,0.0,100.0,20.0
645,84377.0,0.0,214.0,0.0,30.0
646,84378.0,350.0,250.0,0.0,0.0
647,84379.0,500.0,0.0,400.0,0.0
648,84380.0,800.0,50.0,50.0,0.0
649,84381.0,100.0,50.0,20.0,0.0
650,84382.0,428.0,0.0,257.0,0.0
651,84383.0,600.0,200.0,100.0,100.0
652,84384.0,600.0,0.0,300.0,15.0
653,84385.0,350.0,200.0,250.0,0.0
654,84386.0,800.0,120.0,150.0,50.0
655,84387.0,500.0,0.0,72.0,0.0
656,84388.0,500.0,0.0,40.0,0.0
657,84389.0,642.0,0.0,128.0,128.0
658,84390.0,1071.0,257.0,321.0,0.0
659,84391.0,550.0,150.0,300.0,30.0
660,84392.0,428.0,0.0,100.0,214.0
661,84393.0,800.0,0.0,800.0,100.0
662,84394.0,400.0,100.0,40.0,0.0
663,84395.0,250.0,250.0,45.0,45.0
664,84396.0,500.0,30.0,321.0,0.0
665,84397.0,800.0,800.0,0.0,0.0
666,84398.0,250.0,0.0,20.0,0.0
667,84399.0,642.0,100.0,200.0,60.0
668,84400.0,0.0,857.0,128.0,0.0
669,84401.0,450.0,100.0,100.0,
670,84402.0,428.0,0.0,150.0,35.0
671,84403.0,800.0,0.0,642.0,171.0
672,84404.0,550.0,200.0,300.0,50.0
673,84405.0,0.0,400.0,30.0,0.0
674,84406.0,300.0,400.0,160.0,150.0
675,84407.0,800.0,100.0,0.0,60.0
676,84408.0,200.0,100.0,50.0,20.0
677,84409.0,300.0,300.0,60.0,30.0
678,84410.0,560.0,0.0,0.0,0.0
679,84411.0,,,,
680,84412.0,200.0,60.0,100.0,20.0
681,84413.0,120.0,170.0,50.0,0.0
682,84414.0,400.0,50.0,100.0,50.0
683,84415.0,500.0,300.0,250.0,75.0
684,84416.0,450.0,200.0,300.0,150.0
685,84417.0,800.0,300.0,400.0,200.0
686,84418.0,771.0,100.0,0.0,0.0
687,84419.0,400.0,100.0,200.0,50.0
688,84420.0,350.0,450.0,128.0,0.0
689,84421.0,400.0,0.0,200.0,0.0
690,84422.0,1714.0,300.0,200.0,0.0
691,84423.0,100.0,2.0,0.0,0.0
692,84424.0,400.0,50.0,300.0,50.0
693,84425.0,225.0,0.0,20.0,14.0
694,84426.0,350.0,100.0,200.0,50.0
695,84427.0,400.0,100.0,100.0,50.0
696,84428.0,252.0,0.0,40.0,0.0
697,84429.0,200.0,50.0,60.0,0.0
698,84430.0,400.0,200.0,200.0,0.0
699,84431.0,900.0,200.0,300.0,0.0
700,84432.0,700.0,150.0,350.0,35.0
701,84433.0,600.0,50.0,60.0,0.0
702,84434.0,857.0,0.0,1000.0,0.0
703,84435.0,300.0,75.0,50.0,0.0
704,84436.0,150.0,550.0,70.0,0.0
705,84437.0,300.0,0.0,150.0,0.0
706,84438.0,800.0,0.0,400.0,40.0
707,84439.0,800.0,0.0,100.0,0.0
708,84440.0,150.0,30.0,200.0,30.0
709,84441.0,200.0,0.0,100.0,0.0
710,84442.0,,,,
711,84443.0,350.0,150.0,60.0,0.0
712,84444.0,600.0,0.0,200.0,50.0
713,84445.0,350.0,250.0,0.0,0.0
714,84446.0,250.0,50.0,100.0,50.0
715,84447.0,500.0,0.0,300.0,0.0
716,84448.0,500.0,0.0,600.0,0.0
717,84449.0,700.0,125.0,200.0,30.0
718,84450.0,400.0,100.0,100.0,0.0
719,84451.0,600.0,0.0,0.0,0.0
720,84452.0,80.0,10.0,5.0,0.0
721,84453.0,450.0,40.0,200.0,30.0
722,84454.0,200.0,219.0,214.0,0.0
723,84455.0,250.0,0.0,0.0,0.0
724,84456.0,400.0,0.0,250.0,0.0
725,84457.0,300.0,300.0,500.0,85.0
726,84458.0,400.0,100.0,,
727,84459.0,500.0,100.0,40.0,0.0
728,84460.0,857.0,642.0,300.0,0.0
729,84461.0,600.0,0.0,200.0,50.0
730,84462.0,500.0,60.0,0.0,0.0
731,84463.0,300.0,100.0,100.0,50.0
732,84464.0,200.0,0.0,30.0,0.0
733,84465.0,500.0,80.0,60.0,0.0
734,84466.0,100.0,0.0,0.0,0.0
735,84467.0,,,,
736,84468.0,700.0,200.0,100.0,100.0
737,84469.0,225.0,0.0,100.0,0.0
738,84470.0,15.0,35.0,150.0,0.0
739,84471.0,400.0,20.0,150.0,30.0
740,84472.0,400.0,50.0,30.0,0.0
741,84473.0,350.0,0.0,30.0,0.0
742,84474.0,450.0,200.0,100.0,13.0
743,84475.0,200.0,150.0,18.0,0.0
744,84476.0,200.0,250.0,200.0,50.0
745,84477.0,857.0,21.0,200.0,0.0
746,84478.0,300.0,20.0,0.0,20.0
747,84479.0,300.0,150.0,30.0,0.0
748,84480.0,150.0,25.0,50.0,0.0
749,84481.0,857.0,,111.0,0.0
750,84482.0,200.0,20.0,50.0,0.0
751,84483.0,400.0,100.0,300.0,20.0
752,84484.0,240.0,100.0,85.0,80.0
753,84485.0,589.0,20.0,200.0,50.0
754,84486.0,300.0,150.0,80.0,20.0
755,84487.0,1071.0,0.0,300.0,85.0
756,84488.0,214.0,0.0,214.0,0.0
757,84489.0,,,0.0,0.0
758,84490.0,150.0,50.0,200.0,0.0
759,84491.0,500.0,0.0,0.0,0.0
760,84492.0,700.0,200.0,0.0,100.0
761,84493.0,350.0,100.0,200.0,40.0
762,84494.0,500.0,0.0,300.0,40.0
763,84495.0,300.0,0.0,80.0,0.0
764,84496.0,200.0,200.0,80.0,20.0
765,84497.0,700.0,150.0,60.0,0.0
766,84498.0,400.0,200.0,200.0,100.0
767,84499.0,1200.0,0.0,0.0,0.0
768,84500.0,514.0,100.0,250.0,75.0
769,84501.0,342.0,171.0,85.0,171.0
770,84502.0,600.0,300.0,700.0,0.0
771,84503.0,500.0,100.0,5.0,0.0
772,84504.0,200.0,100.0,100.0,0.0
773,84505.0,350.0,50.0,300.0,85.0
774,84506.0,400.0,171.0,128.0,85.0
775,84507.0,450.0,150.0,200.0,0.0
776,84508.0,1000.0,150.0,100.0,50.0
777,84509.0,238.0,50.0,70.0,43.0
778,84510.0,,,,
779,84511.0,857.0,214.0,257.0,0.0
780,84512.0,400.0,10.0,100.0,0.0
781,84513.0,214.0,120.0,0.0,0.0
782,84514.0,600.0,400.0,200.0,0.0
783,84515.0,514.0,0.0,,
784,84516.0,300.0,0.0,100.0,0.0
785,84517.0,750.0,0.0,0.0,75.0
786,84518.0,1071.0,257.0,321.0,0.0
787,84519.0,400.0,50.0,300.0,0.0
788,84520.0,1500.0,200.0,0.0,400.0
789,84521.0,600.0,150.0,120.0,0.0
790,84522.0,,,,
791,84523.0,250.0,50.0,100.0,0.0
792,84524.0,1000.0,100.0,150.0,0.0
793,84525.0,,,,
794,84526.0,600.0,0.0,0.0,0.0
795,84527.0,600.0,0.0,300.0,150.0
796,84528.0,250.0,100.0,40.0,0.0
797,84529.0,250.0,15.0,50.0,0.0
798,84530.0,75.0,10.0,0.0,55.0
799,84531.0,525.0,128.0,60.0,30.0
800,84532.0,428.0,0.0,214.0,0.0
801,84533.0,25.0,375.0,100.0,0.0
802,84534.0,514.0,214.0,60.0,0.0
803,84535.0,514.0,10.0,100.0,0.0
804,84536.0,428.0,85.0,342.0,171.0
805,84537.0,500.0,50.0,40.0,0.0
806,84538.0,700.0,0.0,20.0,0.0
807,84539.0,511.0,0.0,0.0,100.0
808,84540.0,140.0,0.0,60.0,0.0
809,84541.0,250.0,50.0,80.0,0.0
810,84542.0,300.0,0.0,200.0,0.0
811,84543.0,500.0,0.0,300.0,0.0
812,84544.0,771.0,0.0,257.0,0.0
813,84545.0,400.0,,32.0,0.0
814,84546.0,300.0,80.0,80.0,0.0
815,84547.0,360.0,0.0,80.0,0.0
816,84548.0,200.0,0.0,0.0,27.0
817,84549.0,700.0,300.0,500.0,200.0
818,84550.0,428.0,728.0,171.0,64.0
819,84551.0,857.0,0.0,60.0,0.0
820,84552.0,600.0,600.0,200.0,60.0
821,84553.0,0.0,700.0,100.0,0.0
822,84554.0,257.0,257.0,685.0,80.0
823,84555.0,214.0,150.0,171.0,0.0
824,84556.0,,200.0,,
825,84557.0,428.0,0.0,0.0,428.0
826,84558.0,200.0,50.0,600.0,0.0
827,84559.0,3000.0,2142.0,857.0,342.0
828,84560.0,170.0,100.0,40.0,20.0
829,84561.0,600.0,100.0,857.0,214.0
830,84562.0,250.0,100.0,0.0,0.0
831,84563.0,1071.0,0.0,214.0,0.0
832,84564.0,500.0,50.0,30.0,20.0
833,84565.0,600.0,100.0,400.0,50.0
834,84566.0,200.0,20.0,11.0,0.0
835,84567.0,500.0,40.0,15.0,0.0
836,84568.0,400.0,100.0,150.0,40.0
837,84569.0,100.0,200.0,600.0,300.0
838,84570.0,300.0,150.0,200.0,30.0
839,84571.0,600.0,200.0,0.0,20.0
840,84572.0,150.0,150.0,60.0,0.0
841,84573.0,428.0,50.0,400.0,40.0
842,84574.0,300.0,50.0,300.0,200.0
843,84575.0,300.0,0.0,30.0,20.0
844,84576.0,400.0,0.0,40.0,0.0
845,84577.0,857.0,50.0,100.0,0.0
846,84578.0,1714.0,428.0,257.0,200.0
847,84579.0,300.0,200.0,100.0,100.0
848,84580.0,,,,
849,84581.0,100.0,42.0,107.0,40.0
850,84582.0,,,,
851,84583.0,336.0,0.0,20.0,0.0
852,84584.0,,,,
853,84585.0,1200.0,0.0,800.0,200.0
854,84586.0,1285.0,771.0,342.0,0.0
855,84587.0,400.0,50.0,50.0,0.0
856,84588.0,320.0,17.0,44.0,0.0
857,84589.0,800.0,120.0,200.0,75.0
858,84590.0,857.0,342.0,40.0,0.0
859,84591.0,600.0,0.0,100.0,0.0
860,84592.0,257.0,70.0,0.0,0.0
861,84593.0,600.0,60.0,250.0,80.0
862,84594.0,642.0,100.0,200.0,60.0
863,84595.0,200.0,25.0,25.0,0.0
864,84596.0,428.0,0.0,214.0,0.0
865,84597.0,500.0,100.0,0.0,0.0
866,84598.0,964.0,428.0,300.0,128.0
867,84599.0,200.0,40.0,80.0,40.0
868,84600.0,300.0,0.0,40.0,0.0
869,84601.0,342.0,107.0,171.0,85.0
870,84602.0,0.0,600.0,150.0,100.0
871,84603.0,400.0,200.0,40.0,40.0
872,84604.0,428.0,0.0,0.0,0.0
873,84605.0,400.0,150.0,257.0,0.0
874,84606.0,200.0,5.0,100.0,0.0
875,84607.0,,,,0.0
876,84608.0,950.0,0.0,1100.0,0.0
877,84609.0,150.0,200.0,400.0,60.0
878,84610.0,700.0,0.0,200.0,100.0
879,84611.0,300.0,100.0,214.0,85.0
880,84612.0,1071.0,0.0,35.0,0.0
881,84613.0,1000.0,0.0,150.0,0.0
882,84614.0,250.0,25.0,12.0,0.0
883,84615.0,200.0,300.0,200.0,150.0
884,84616.0,857.0,85.0,0.0,0.0
885,84617.0,400.0,150.0,50.0,0.0
886,84618.0,0.0,428.0,30.0,107.0
887,84619.0,1071.0,428.0,150.0,0.0
888,84620.0,300.0,100.0,100.0,40.0
889,84621.0,428.0,128.0,30.0,0.0
890,84622.0,400.0,0.0,25.0,20.0
891,84623.0,0.0,120.0,85.0,0.0
892,84624.0,300.0,200.0,200.0,0.0
893,84625.0,100.0,40.0,50.0,0.0
894,84626.0,1071.0,100.0,128.0,0.0
895,84627.0,300.0,0.0,0.0,0.0
896,84628.0,600.0,150.0,300.0,0.0
897,84629.0,600.0,120.0,250.0,0.0
898,84630.0,800.0,0.0,120.0,0.0
899,84631.0,137.0,0.0,5.0,0.0
900,84632.0,600.0,200.0,170.0,80.0
901,84633.0,0.0,857.0,110.0,0.0
902,84634.0,500.0,171.0,150.0,40.0
903,84635.0,557.0,214.0,50.0,0.0
904,84636.0,,,,
905,84637.0,80.0,210.0,0.0,4.0
906,84638.0,300.0,0.0,200.0,0.0
907,84639.0,350.0,300.0,85.0,0.0
908,84640.0,500.0,0.0,80.0,0.0
909,84641.0,238.0,50.0,70.0,43.0
910,84642.0,489.0,100.0,70.0,0.0
911,84643.0,450.0,50.0,70.0,50.0
912,84644.0,250.0,0.0,50.0,0.0
913,84645.0,,,,
914,84646.0,321.0,85.0,128.0,10.0
915,84647.0,300.0,30.0,60.0,0.0
916,84648.0,428.0,857.0,50.0,0.0
917,84649.0,300.0,150.0,60.0,6.0
918,84650.0,250.0,600.0,150.0,0.0
919,84651.0,300.0,642.0,257.0,100.0
920,84652.0,150.0,0.0,10.0,190.0
921,84653.0,175.0,54.0,82.0,13.0
922,84654.0,428.0,428.0,200.0,20.0
923,84655.0,1400.0,0.0,85.0,85.0
924,84656.0,800.0,100.0,0.0,60.0
925,84657.0,450.0,0.0,55.0,0.0
926,84658.0,600.0,80.0,100.0,20.0
927,84659.0,550.0,0.0,150.0,0.0
928,84660.0,600.0,0.0,500.0,30.0
929,84661.0,400.0,0.0,100.0,0.0
930,84662.0,250.0,150.0,50.0,50.0
931,84663.0,800.0,857.0,150.0,0.0
932,84664.0,450.0,100.0,40.0,0.0
933,84665.0,1000.0,100.0,40.0,300.0
934,84666.0,700.0,300.0,250.0,0.0
935,84667.0,600.0,100.0,80.0,80.0
936,84668.0,1714.0,642.0,50.0,50.0
937,84669.0,600.0,150.0,120.0,0.0
938,84670.0,500.0,0.0,100.0,50.0
939,84671.0,300.0,100.0,200.0,0.0
940,84672.0,107.0,0.0,85.0,0.0
941,84673.0,,,,
942,84674.0,190.0,150.0,150.0,20.0
943,84675.0,200.0,428.0,300.0,50.0
944,84676.0,530.0,100.0,128.0,130.0
945,84677.0,350.0,85.0,42.0,10.0
946,84678.0,450.0,100.0,100.0,
947,84679.0,200.0,100.0,25.0,0.0
948,84680.0,900.0,240.0,800.0,300.0
949,84681.0,800.0,500.0,300.0,100.0
950,84682.0,300.0,200.0,80.0,30.0
951,84683.0,428.0,200.0,250.0,0.0
952,84684.0,642.0,257.0,500.0,0.0
953,84685.0,700.0,200.0,200.0,0.0
954,84686.0,700.0,200.0,100.0,60.0
955,84687.0,1000.0,0.0,300.0,0.0
956,84688.0,600.0,600.0,200.0,60.0
957,84689.0,350.0,150.0,321.0,20.0
958,84690.0,428.0,0.0,100.0,0.0
959,84691.0,300.0,60.0,0.0,0.0
960,84692.0,800.0,300.0,40.0,40.0
961,84693.0,115.0,315.0,30.0,40.0
962,84694.0,200.0,50.0,200.0,0.0
963,84695.0,500.0,170.0,0.0,0.0
964,84696.0,300.0,0.0,100.0,0.0
965,84697.0,200.0,200.0,25.0,25.0
966,84698.0,428.0,128.0,300.0,0.0
967,84699.0,0.0,500.0,100.0,60.0
968,84700.0,800.0,700.0,400.0,150.0
969,84701.0,500.0,150.0,50.0,0.0
970,84702.0,428.0,64.0,0.0,0.0
971,84703.0,0.0,300.0,200.0,0.0
972,84704.0,600.0,60.0,500.0,70.0
973,84705.0,1071.0,128.0,0.0,428.0
974,84706.0,500.0,100.0,400.0,200.0
975,84707.0,500.0,200.0,100.0,0.0
976,84708.0,500.0,0.0,150.0,50.0
977,84709.0,428.0,214.0,214.0,107.0
978,84710.0,171.0,0.0,0.0,0.0
979,84711.0,100.0,42.0,200.0,75.0
980,84712.0,100.0,150.0,42.0,0.0
981,84713.0,3000.0,400.0,50.0,0.0
982,84714.0,300.0,100.0,0.0,0.0
983,84715.0,70.0,14.0,0.0,18.0
984,84716.0,800.0,0.0,50.0,20.0
985,84717.0,194.0,40.0,0.0,0.0
986,84718.0,300.0,50.0,40.0,0.0
987,84719.0,130.0,30.0,100.0,0.0
988,84720.0,514.0,0.0,,
989,84721.0,300.0,214.0,400.0,0.0
990,84722.0,1000.0,50.0,100.0,40.0
991,84723.0,350.0,150.0,321.0,20.0
992,84724.0,550.0,0.0,,0.0
993,84725.0,600.0,150.0,300.0,0.0
994,84726.0,514.0,85.0,342.0,0.0
995,84727.0,300.0,85.0,0.0,0.0
996,84728.0,0.0,430.0,30.0,25.0
997,84729.0,450.0,190.0,200.0,60.0
998,84730.0,600.0,100.0,100.0,50.0
999,84731.0,557.0,30.0,0.0,0.0
1000,84732.0,400.0,0.0,0.0,30.0
1001,84733.0,300.0,128.0,428.0,0.0
1002,84734.0,500.0,100.0,200.0,100.0
1003,84735.0,200.0,250.0,20.0,20.0
1004,84736.0,300.0,100.0,60.0,70.0
1005,84737.0,400.0,,942.0,125.0
1006,84738.0,800.0,0.0,200.0,0.0
1007,84739.0,0.0,210.0,30.0,22.0
1008,84740.0,600.0,300.0,100.0,70.0
1009,84741.0,350.0,20.0,10.0,6.0
1010,84742.0,200.0,0.0,16.0,0.0
1011,84743.0,1000.0,150.0,100.0,50.0
1012,84744.0,200.0,300.0,0.0,30.0
1013,84745.0,600.0,0.0,300.0,0.0
1014,84746.0,1200.0,1714.0,,342.0
1015,84747.0,389.0,120.0,30.0,0.0
1016,84748.0,900.0,0.0,100.0,40.0
1017,84749.0,649.0,50.0,200.0,0.0
1018,84750.0,800.0,200.0,100.0,0.0
1019,84751.0,160.0,35.0,0.0,75.0
1020,84752.0,400.0,100.0,100.0,0.0
1021,84753.0,300.0,0.0,0.0,1.0
1022,84754.0,214.0,214.0,50.0,20.0
1023,84755.0,428.0,428.0,428.0,0.0
1024,84756.0,300.0,100.0,500.0,100.0
1025,84757.0,535.0,0.0,400.0,0.0
1026,84758.0,385.0,0.0,0.0,0.0
1027,84759.0,450.0,0.0,55.0,0.0
1028,84760.0,200.0,10.0,30.0,0.0
1029,84761.0,600.0,150.0,200.0,100.0
1030,84762.0,1714.0,0.0,250.0,0.0
1031,84763.0,1285.0,100.0,25.0,0.0
1032,84764.0,600.0,200.0,1000.0,0.0
1033,84765.0,400.0,0.0,100.0,0.0
1034,84766.0,428.0,300.0,0.0,0.0
1035,84767.0,350.0,100.0,150.0,50.0
1036,84768.0,350.0,300.0,250.0,100.0
1037,84769.0,400.0,0.0,100.0,0.0
1038,84770.0,470.0,100.0,60.0,50.0
1039,84771.0,300.0,100.0,200.0,0.0
1040,84772.0,649.0,300.0,50.0,30.0
1041,84773.0,800.0,200.0,300.0,0.0
1042,84774.0,120.0,0.0,,0.0
1043,84775.0,225.0,60.0,45.0,25.0
1044,84776.0,300.0,175.0,100.0,50.0
1045,84777.0,600.0,342.0,100.0,0.0
1046,84778.0,250.0,55.0,30.0,20.0
1047,84779.0,514.0,214.0,120.0,0.0
1048,84780.0,600.0,100.0,0.0,0.0
1049,84781.0,250.0,80.0,171.0,0.0
1050,84782.0,600.0,200.0,257.0,0.0
1051,84783.0,400.0,100.0,200.0,50.0
1052,84784.0,600.0,150.0,0.0,0.0
1053,84785.0,857.0,0.0,15.0,40.0
1054,84786.0,1000.0,100.0,500.0,50.0
1055,84787.0,792.0,50.0,,0.0
1056,84788.0,750.0,0.0,0.0,75.0
1057,84789.0,300.0,0.0,50.0,0.0
1058,84790.0,150.0,150.0,60.0,0.0
1059,84791.0,500.0,200.0,100.0,50.0
1060,84792.0,100.0,100.0,0.0,60.0
1061,84793.0,200.0,0.0,428.0,0.0
1062,84794.0,170.0,40.0,20.0,0.0
1063,84795.0,857.0,0.0,857.0,214.0
1064,84796.0,800.0,50.0,80.0,0.0
1065,84797.0,400.0,200.0,100.0,60.0
1066,84798.0,1000.0,400.0,1000.0,0.0
1067,84799.0,,,,
1068,84800.0,600.0,0.0,60.0,30.0
1069,84801.0,400.0,150.0,150.0,0.0
1070,84802.0,321.0,0.0,0.0,0.0
1071,84803.0,1285.0,0.0,100.0,30.0
1072,84804.0,400.0,200.0,100.0,0.0
1073,84805.0,400.0,0.0,20.0,0.0
1074,84806.0,428.0,428.0,100.0,50.0
1075,84807.0,400.0,150.0,20.0,0.0
1076,84808.0,600.0,0.0,150.0,0.0
1077,84809.0,80.0,700.0,100.0,0.0
1078,84810.0,250.0,0.0,0.0,40.0
1079,84811.0,428.0,40.0,171.0,85.0
1080,84812.0,500.0,30.0,100.0,0.0
1081,84813.0,300.0,30.0,20.0,0.0
1082,84814.0,500.0,0.0,150.0,0.0
1083,84815.0,400.0,50.0,40.0,0.0
1084,84816.0,500.0,200.0,100.0,30.0
1085,84817.0,250.0,30.0,160.0,8.0
1086,84818.0,800.0,200.0,100.0,0.0
1087,84819.0,300.0,100.0,200.0,0.0
1088,84820.0,400.0,0.0,150.0,100.0
1089,84821.0,800.0,100.0,0.0,60.0
1090,84822.0,500.0,0.0,120.0,40.0
1091,84823.0,650.0,100.0,100.0,0.0
1092,84824.0,500.0,100.0,0.0,30.0
1093,84825.0,400.0,200.0,100.0,20.0
1094,84826.0,700.0,100.0,0.0,0.0
1095,84827.0,642.0,50.0,200.0,30.0
1096,84828.0,300.0,0.0,0.0,0.0
1097,84829.0,857.0,214.0,,30.0
1098,84830.0,200.0,0.0,200.0,20.0
1099,84831.0,321.0,214.0,600.0,0.0
1100,84832.0,200.0,5.0,300.0,0.0
1101,84833.0,600.0,200.0,400.0,60.0
1102,84834.0,500.0,50.0,300.0,60.0
1103,84835.0,1071.0,120.0,0.0,0.0
1104,84836.0,600.0,0.0,200.0,0.0
1105,84837.0,642.0,428.0,257.0,128.0
1106,84838.0,200.0,0.0,200.0,20.0
1107,84839.0,500.0,0.0,100.0,0.0
1108,84840.0,300.0,0.0,60.0,60.0
1109,84841.0,464.0,50.0,40.0,0.0
1110,84842.0,200.0,0.0,50.0,0.0
1111,84843.0,700.0,0.0,0.0,0.0
1112,84844.0,0.0,200.0,50.0,0.0
1113,84845.0,800.0,0.0,130.0,100.0
1114,84846.0,150.0,350.0,200.0,200.0
1115,84847.0,400.0,100.0,150.0,50.0
1116,84848.0,250.0,0.0,60.0,20.0
1117,84849.0,500.0,500.0,0.0,428.0
1118,84850.0,100.0,642.0,257.0,0.0
1119,84851.0,400.0,200.0,600.0,50.0
1120,84852.0,150.0,20.0,60.0,0.0
1121,84853.0,642.0,150.0,30.0,50.0
1122,84854.0,,,,
1123,84855.0,550.0,0.0,15.0,0.0
1124,84856.0,1714.0,642.0,50.0,50.0
1125,84857.0,3000.0,2142.0,857.0,342.0
1126,84858.0,200.0,250.0,200.0,50.0
1127,84859.0,100.0,600.0,350.0,30.0
1128,84860.0,160.0,0.0,,0.0
1129,84861.0,535.0,321.0,342.0,20.0
1130,84862.0,600.0,40.0,40.0,0.0
1131,84863.0,562.0,42.0,60.0,0.0
1132,84864.0,800.0,1200.0,800.0,0.0
1133,84865.0,500.0,171.0,150.0,40.0
1134,84866.0,300.0,150.0,200.0,50.0
1135,84867.0,240.0,0.0,0.0,0.0
1136,84868.0,,,,
1137,84869.0,500.0,0.0,300.0,0.0
1138,84870.0,,,,
1139,84871.0,642.0,0.0,500.0,0.0
1140,84872.0,500.0,200.0,428.0,0.0
1141,84873.0,6428.0,300.0,0.0,0.0
1142,84874.0,3300.0,20.0,85.0,128.0
1143,84875.0,400.0,0.0,642.0,171.0
1144,84876.0,500.0,0.0,428.0,214.0
1145,84877.0,600.0,0.0,200.0,0.0
1146,84878.0,400.0,400.0,0.0,0.0
1147,84879.0,350.0,0.0,250.0,40.0
1148,84880.0,400.0,0.0,171.0,20.0
1149,84881.0,400.0,0.0,0.0,0.0
1150,84882.0,700.0,200.0,700.0,50.0
1151,84883.0,500.0,400.0,214.0,171.0
1152,84884.0,200.0,150.0,18.0,0.0
1153,84885.0,350.0,0.0,60.0,10.0
1154,84886.0,942.0,120.0,160.0,0.0
1155,84887.0,530.0,257.0,128.0,128.0
1156,84888.0,857.0,428.0,642.0,0.0
1157,84889.0,642.0,0.0,300.0,0.0
1158,84890.0,700.0,0.0,40.0,0.0
1159,84891.0,400.0,300.0,200.0,0.0
1160,84892.0,1000.0,500.0,150.0,0.0
1161,84893.0,175.0,0.0,50.0,0.0
1162,84894.0,500.0,100.0,50.0,0.0
1163,84895.0,0.0,15.0,0.0,0.0
1164,84896.0,400.0,0.0,200.0,0.0
1165,84897.0,500.0,200.0,100.0,30.0
1166,84898.0,350.0,0.0,0.0,0.0
1167,84899.0,400.0,100.0,60.0,0.0
1168,84900.0,600.0,300.0,100.0,70.0
1169,84901.0,200.0,0.0,20.0,0.0
1170,84902.0,184.0,200.0,0.0,0.0
1171,84903.0,428.0,214.0,214.0,0.0
1172,84904.0,300.0,150.0,214.0,0.0
1173,84905.0,,,,
1174,84906.0,400.0,25.0,20.0,0.0
1175,84907.0,1200.0,100.0,200.0,0.0
1176,84908.0,300.0,0.0,40.0,0.0
1177,84909.0,250.0,0.0,428.0,60.0
1178,84910.0,300.0,30.0,0.0,20.0
1179,84911.0,857.0,0.0,300.0,0.0
1180,84912.0,642.0,642.0,642.0,214.0
1181,84913.0,300.0,0.0,120.0,0.0
1182,84914.0,200.0,0.0,50.0,0.0
1183,84915.0,150.0,60.0,200.0,50.0
1184,84916.0,140.0,0.0,0.0,30.0
1185,84917.0,250.0,0.0,10.0,14.0
1186,84918.0,642.0,171.0,30.0,0.0
1187,84919.0,642.0,107.0,80.0,0.0
1188,84920.0,400.0,128.0,257.0,0.0
1189,84921.0,800.0,700.0,400.0,150.0
1190,84922.0,792.0,50.0,,0.0
1191,84923.0,300.0,0.0,85.0,0.0
1192,84924.0,100.0,300.0,171.0,15.0
1193,84925.0,740.0,107.0,20.0,20.0
1194,84926.0,300.0,50.0,100.0,0.0
1195,84927.0,400.0,20.0,70.0,30.0
1196,84928.0,750.0,128.0,321.0,40.0
1197,84929.0,1071.0,257.0,321.0,0.0
1198,84930.0,200.0,30.0,20.0,0.0
1199,84931.0,100.0,50.0,,
1200,84932.0,30.0,50.0,0.0,0.0
1201,84933.0,214.0,30.0,50.0,30.0
1202,84934.0,150.0,50.0,200.0,0.0
1203,84935.0,400.0,40.0,50.0,50.0
1204,84936.0,257.0,257.0,200.0,40.0
1205,84937.0,525.0,150.0,100.0,100.0
1206,84938.0,1500.0,0.0,200.0,100.0
1207,84939.0,400.0,0.0,50.0,0.0
1208,84940.0,3000.0,0.0,200.0,0.0
1209,84941.0,1000.0,0.0,400.0,100.0
1210,84942.0,250.0,100.0,40.0,0.0
1211,84943.0,428.0,100.0,60.0,0.0
1212,84944.0,200.0,0.0,0.0,0.0
1213,84945.0,350.0,350.0,70.0,60.0
1214,84946.0,500.0,300.0,0.0,0.0
1215,84947.0,100.0,214.0,90.0,30.0
1216,84948.0,275.0,0.0,0.0,50.0
1217,84949.0,200.0,200.0,60.0,20.0
1218,84950.0,,30.0,20.0,0.0
1219,84951.0,642.0,128.0,350.0,30.0
1220,84952.0,800.0,642.0,0.0,0.0
1221,84953.0,600.0,600.0,200.0,60.0
1222,84954.0,300.0,100.0,0.0,0.0
1223,84955.0,0.0,500.0,100.0,0.0
1224,84956.0,350.0,20.0,225.0,25.0
